kx	C1	C2	C3
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.19696505665139769	0.25171917536700483	0.28718576047394795	0.26932801403661155
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
-0.1929859645978341	0.24278332910302358	0.27628681284697276	0.26053255361598826
