kx	V1	V2	V3
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.19696505665139769	-0.25172182709937496	-0.23507690096856615	-0.23472940343479898
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1929859645978341	-0.2427859808353926	-0.22626220111275763	-0.22698591459553608
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.1890068725442705	-0.23395983830362754	-0.21757879010207326	-0.21927926288372068
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
-0.18502778049070692	-0.22524614822932632	-0.20902912664067974	-0.21161506887406756
