Alpha,Energy
0.006622516556291391,-0.6237808213845581
0.006622516556291391,-0.6237808213845565
0.006622516556291391,-0.6077228252039096
0.006622516556291391,-0.6072012937992883
0.006622516556291391,-0.6072012937992867
0.006622516556291391,-0.5937890992917813
0.006622516556291391,-0.5914611423658501
0.006622516556291391,-0.5914611423658488
0.006622516556291391,-0.580951677686532
0.006622516556291391,-0.5766158263103347
0.006622516556291391,-0.5766158263103319
0.006622516556291391,-0.5692507578913291
0.006622516556291391,-0.5627617285277736
0.006622516556291391,-0.5627617285273667
0.006622516556291391,-0.5587378394100191
0.006622516556291391,-0.5500742839133508
0.006622516556291391,-0.5500742757521494
0.006622516556291391,-0.5494813324776291
0.006622516556291391,-0.5415801593627492
0.006622516556291391,-0.5389282788733422
0.006622516556291391,-0.5389244376985035
0.006622516556291391,-0.5352074190932249
0.006622516556291391,-0.5312901755275953
0.006622516556291391,-0.5303695541775924
0.006622516556291391,-0.5290358382212436
0.006622516556291391,-0.526126648855507
0.006622516556291391,-0.5235503655489248
0.006622516556291391,-0.5209316388288813
0.006622516556291391,-0.5180518575968193
0.006622516556291391,-0.5150078720991395
0.006622516556291391,-0.5118426099287681
0.006622516556291391,-0.5085634659989186
0.006622516556291391,-0.5051759564569257
0.006622516556291391,-0.5016876998684773
0.006622516556291391,-0.49810580793620973
0.006622516556291391,-0.4944360068407846
0.006622516556291391,-0.49068323477577597
0.006622516556291391,-0.48685193473686356
0.006622516556291391,-0.4829461569373417
0.006622516556291391,-0.4789696058124035
0.006622516556291391,-0.4749256955381029
0.006622516556291391,-0.4708176001081702
0.006622516556291391,-0.4666482906281217
0.006622516556291391,-0.4624205646660978
0.006622516556291391,-0.45813707053458413
0.006622516556291391,-0.453800327936857
0.006622516556291391,-0.44941274555939537
0.006622516556291391,-0.444976636248925
0.006622516556291391,-0.44049423031047363
0.006622516556291391,-0.43596768731724145
0.006622516556291391,-0.43139910672735465
0.006622516556291391,-0.4267905375408797
0.006622516556291391,-0.42214398718780616
0.006622516556291391,-0.4174614298027929
0.006622516556291391,-0.4127448140163233
0.006622516556291391,-0.4079960703724857
0.006622516556291391,-0.4032171184693931
0.006622516556291391,-0.3984098739079237
0.006622516556291391,-0.3935762551258459
0.006622516556291391,-0.388718190186764
0.006622516556291391,-0.3838376235943558
0.006622516556291391,-0.37893652321561644
0.006622516556291391,-0.37401688738252986
0.006622516556291391,-0.36908075217091185
0.006622516556291391,-0.3641301989233643
0.006622516556291391,-0.359167362471918
0.006622516556291391,-0.3541944402936467
0.006622516556291391,-0.349213701022895
0.006622516556291391,-0.34422749173997585
0.006622516556291391,-0.3392382520243012
0.006622516556291391,-0.33424853846700825
0.006622516556291391,-0.3292610251435561
0.006622516556291391,-0.32427846732259535
0.006622516556291391,-0.3193037807181608
0.006622516556291391,-0.3143402737027568
0.006622516556291391,-0.30939139252515246
0.006622516556291391,-0.30445995539267817
0.006622516556291391,-0.2995494746550898
0.006622516556291391,-0.2946669935061268
0.006622516556291391,-0.2898174854198357
0.006622516556291391,-0.28499529946897995
0.006622516556291391,-0.28020791791297855
0.006622516556291391,-0.27549846038344716
0.006622516556291391,-0.27085414011137826
0.006622516556291391,-0.26617087059002564
0.006622516556291391,-0.2615726055947784
0.006622516556291391,-0.2573754384693714
0.006622516556291391,-0.2531171997484032
0.006622516556291391,-0.24817530900943907
0.006622516556291391,-0.24429543998084066
0.006622516556291391,-0.24186437819251777
0.006622516556291391,-0.23725110064619218
0.006622516556291391,-0.2305377586268432
0.006622516556291391,-0.2296881097722831
0.006622516556291391,-0.22834793381590238
0.006622516556291391,-0.21958872743137828
0.006622516556291391,-0.2148389516014354
0.006622516556291391,-0.21454749778488538
0.006622516556291391,-0.20917801656620244
0.006622516556291391,-0.19898026165783655
0.006622516556291391,-0.19817485694601805
0.006622516556291391,-0.19794882072291814
0.006622516556291391,-0.18597689696527633
0.006622516556291391,-0.18240945412024326
0.006622516556291391,-0.18073961895520066
0.006622516556291391,-0.17328721050348836
0.006622516556291391,-0.164772101066862
0.006622516556291391,-0.16207690763084368
0.006622516556291391,-0.15988926228370418
0.006622516556291391,-0.14587497605827637
0.006622516556291391,-0.1457748672447847
0.006622516556291391,-0.14214570473048604
0.006622516556291391,-0.1309256871663788
0.006622516556291391,-0.12582840531830905
0.006622516556291391,-0.12108557724927044
0.006622516556291391,-0.11531509597677528
0.006622516556291391,-0.10487303509741991
0.006622516556291391,-0.09914172823731243
0.006622516556291391,-0.09890882449033446
0.006622516556291391,-0.08332494543288933
0.006622516556291391,-0.08166484663174108
0.006622516556291391,-0.07657117199486177
0.006622516556291391,-0.06353266859506379
0.006622516556291391,-0.06149594760225313
0.006622516556291391,-0.054093476608862
0.006622516556291391,-0.04445202793054125
0.006622516556291391,-0.04061910170185917
0.006622516556291391,-0.03286795781574919
0.006622516556291391,-0.024350900899118944
0.006622516556291391,-0.020982800512689498
0.006622516556291391,-0.006512812672520081
0.006622516556291391,-0.0031426013217121926
0.006622516556291391,0.006047607706823027
0.006622516556291391,0.019278404543373644
0.006622516556291391,0.029301441021819398
0.006622516556291391,0.042003852179983855
0.006622516556291391,0.04304259474200988
0.006622516556291391,0.06831446100081798
0.006622516556291391,0.07420517890039831
0.006622516556291391,0.08595652011725531
0.006622516556291391,0.09530640094471225
0.006622516556291391,0.12430080507830593
0.006622516556291391,0.1296029867501152
0.006622516556291391,0.13865310760436106
0.006622516556291391,0.1556868453990758
0.006622516556291391,0.19002548983409637
0.006622516556291391,0.22817378915053324
0.006622516556291391,0.27155032219010683
0.006622516556291391,0.32280703313851233
0.006622516556291391,0.3881149540300862
0.006622516556291391,0.49346578261580265
0.006622516556291391,0.7661274452768959
0.006622516556291391,0.7957105138313421
0.006622516556291391,0.8164345069992243
0.006622516556291391,0.8649194896960236
0.006622516556291391,0.9205243352127089
0.006622516556291391,0.9686634802023951
0.006622516556291391,1.011964564405521
0.006622516556291391,1.0518265047686255
0.006622516556291391,1.0890886785820069
0.006622516556291391,1.1242949264678872
0.006622516556291391,1.1578172711063837
0.006622516556291391,1.189920845139205
0.006622516556291391,1.2208008031812454
0.006622516556291391,1.2506045955143779
0.006622516556291391,1.2794460468457511
0.006622516556291391,1.3074145940456037
0.006622516556291391,1.3345815373398173
0.006622516556291391,1.3610043810069368
0.006622516556291391,1.3670004104540499
0.006622516556291391,1.381042994745249
0.006622516556291391,1.3867299130016324
0.006622516556291391,1.4117964284001328
0.006622516556291391,1.4271046503519877
0.006622516556291391,1.4362353559548993
0.006622516556291391,1.4453462164535908
