Alpha,Energy,p/151
0.16556291390728478,1.5176268609844141,25/151
0.16556291390728478,1.518470845412866,25/151
0.16556291390728478,1.5193300577425906,25/151
0.16556291390728478,1.5217585871124526,25/151
0.16556291390728478,1.5237731839187343,25/151
0.16556291390728478,1.5244523827865515,25/151
0.16556291390728478,1.5251550650817358,25/151
0.16556291390728478,1.527667868218824,25/151
0.16556291390728478,1.5300553317953949,25/151
0.16556291390728478,1.5326863232997276,25/151
0.16556291390728478,1.5347863639471293,25/151
0.16556291390728478,1.5368661899108673,25/151
0.16556291390728478,1.5388047581233468,25/151
0.16556291390728478,1.540745898407773,25/151
0.16556291390728478,1.5426998723330783,25/151
0.16556291390728478,1.6292952112298962,25/151
0.17218543046357615,0.21460407078322624,26/151
0.17218543046357615,0.23776960647698775,26/151
0.17218543046357615,0.2377697854612353,26/151
0.17218543046357615,0.23776982174418584,26/151
0.17218543046357615,0.2377743843159831,26/151
0.17218543046357615,0.2377905233086067,26/151
0.17218543046357615,0.23799780824713102,26/151
0.17218543046357615,0.2379981073117949,26/151
0.17218543046357615,0.23800008761935876,26/151
0.17218543046357615,0.23801175525884857,26/151
0.17218543046357615,0.2380539684228076,26/151
0.17218543046357615,0.2381424830448317,26/151
0.17218543046357615,0.23814576440084478,26/151
0.17218543046357615,0.2381485945938977,26/151
0.17218543046357615,0.2381652019224177,26/151
0.17218543046357615,0.23820834409464986,26/151
0.17218543046357615,0.2382376218776137,26/151
0.17218543046357615,0.23824461013349899,26/151
0.17218543046357615,0.23825362611833925,26/151
0.17218543046357615,0.23826136408505924,26/151
0.17218543046357615,0.23828524307460183,26/151
0.17218543046357615,0.2382905792068584,26/151
0.17218543046357615,0.23829190237905049,26/151
0.17218543046357615,0.23830214456446003,26/151
0.17218543046357615,0.2383041820882425,26/151
0.17218543046357615,0.2383044978662207,26/151
0.17218543046357615,0.7319743477831278,26/151
0.17218543046357615,0.7398741696941825,26/151
0.17218543046357615,0.7398766270910304,26/151
0.17218543046357615,0.7399682441867449,26/151
0.17218543046357615,0.7400286964327263,26/151
0.17218543046357615,0.7400888831422903,26/151
0.17218543046357615,0.7402216764473374,26/151
0.17218543046357615,0.7403848648957823,26/151
0.17218543046357615,0.740457639723329,26/151
0.17218543046357615,0.7405895884691845,26/151
0.17218543046357615,0.7406604488197384,26/151
0.17218543046357615,0.7411050961668737,26/151
0.17218543046357615,0.7415604128455038,26/151
0.17218543046357615,0.7416836365181145,26/151
0.17218543046357615,0.7417486843642652,26/151
0.17218543046357615,0.7417624232601744,26/151
0.17218543046357615,0.742976314287141,26/151
0.17218543046357615,0.7434473677934367,26/151
0.17218543046357615,0.7434619254807674,26/151
0.17218543046357615,0.7434744453534231,26/151
0.17218543046357615,0.7435032010469199,26/151
0.17218543046357615,0.7461238394865077,26/151
0.17218543046357615,0.7462737080339745,26/151
0.17218543046357615,0.7462747158915617,26/151
0.17218543046357615,0.7462768504557928,26/151
0.17218543046357615,0.74629326769634,26/151
0.17218543046357615,1.0704785168091937,26/151
0.17218543046357615,1.0707623469550311,26/151
0.17218543046357615,1.0707727866353536,26/151
0.17218543046357615,1.0707750410811891,26/151
0.17218543046357615,1.0710382326463286,26/151
0.17218543046357615,1.0808097606624012,26/151
0.17218543046357615,1.081520774884102,26/151
0.17218543046357615,1.0815441424606556,26/151
0.17218543046357615,1.0816491638940209,26/151
0.17218543046357615,1.0825254473067978,26/151
0.17218543046357615,1.0888367341310405,26/151
0.17218543046357615,1.089033475007587,26/151
0.17218543046357615,1.0893192286517492,26/151
0.17218543046357615,1.0897823819417432,26/151
0.17218543046357615,1.0908546979632414,26/151
0.17218543046357615,1.093725333069181,26/151
0.17218543046357615,1.0946054935303104,26/151
0.17218543046357615,1.095556522814402,26/151
0.17218543046357615,1.095812954911407,26/151
0.17218543046357615,1.0962504601353888,26/151
0.17218543046357615,1.0973590061948428,26/151
0.17218543046357615,1.0978077354637836,26/151
0.17218543046357615,1.09825240506301,26/151
0.17218543046357615,1.0984551726778131,26/151
0.17218543046357615,1.0986687989634654,26/151
0.17218543046357615,1.0995975577560502,26/151
0.17218543046357615,1.2796829277039683,26/151
0.17218543046357615,1.2808200669735432,26/151
0.17218543046357615,1.2811536131653707,26/151
0.17218543046357615,1.2818201587034543,26/151
0.17218543046357615,1.2820283124270795,26/151
0.17218543046357615,1.2832129652814912,26/151
0.17218543046357615,1.2851130404320537,26/151
0.17218543046357615,1.2857058513581578,26/151
0.17218543046357615,1.286416943108562,26/151
0.17218543046357615,1.2871038784595923,26/151
0.17218543046357615,1.2895196885004843,26/151
0.17218543046357615,1.2940447217162052,26/151
0.17218543046357615,1.2950976340240459,26/151
0.17218543046357615,1.2959517809433072,26/151
0.17218543046357615,1.2963141088757908,26/151
0.17218543046357615,1.2963505324755413,26/151
0.17218543046357615,1.3123852338058213,26/151
0.17218543046357615,1.3134471723990981,26/151
0.17218543046357615,1.3135337124077562,26/151
0.17218543046357615,1.3135858329226602,26/151
0.17218543046357615,1.3138903572509089,26/151
0.17218543046357615,1.37378864137919,26/151
0.17218543046357615,1.374155153566473,26/151
0.17218543046357615,1.3741596202256383,26/151
0.17218543046357615,1.3741761869181932,26/151
0.17218543046357615,1.3750324928200979,26/151
0.17218543046357615,1.4296932741191526,26/151
0.17218543046357615,1.4302698449007483,26/151
0.17218543046357615,1.4303786284865787,26/151
0.17218543046357615,1.4304271482587005,26/151
0.17218543046357615,1.43325985946456,26/151
0.17218543046357615,1.4506472861435336,26/151
0.17218543046357615,1.4512691166245146,26/151
0.17218543046357615,1.4517875893949226,26/151
0.17218543046357615,1.4519856674764262,26/151
0.17218543046357615,1.4571302104952044,26/151
0.17218543046357615,1.4638606439411712,26/151
0.17218543046357615,1.4641114241794835,26/151
0.17218543046357615,1.4653609630257796,26/151
0.17218543046357615,1.4664287297586653,26/151
0.17218543046357615,1.4688895803456345,26/151
0.17218543046357615,1.4706385779316307,26/151
0.17218543046357615,1.479645622946576,26/151
0.17218543046357615,1.4810840925474633,26/151
0.17218543046357615,1.4820003198742002,26/151
0.17218543046357615,1.4830372445309112,26/151
0.17218543046357615,1.4858196211245127,26/151
0.17218543046357615,1.487071603030332,26/151
0.17218543046357615,1.4874008006457362,26/151
0.17218543046357615,1.488910237230199,26/151
0.17218543046357615,1.4891527938219922,26/151
0.17218543046357615,1.491466948909006,26/151
0.17218543046357615,1.517788808164161,26/151
0.17218543046357615,1.5186604032043247,26/151
0.17218543046357615,1.5191568210663573,26/151
0.17218543046357615,1.5197829228756188,26/151
0.17218543046357615,1.5199374820873022,26/151
0.17218543046357615,1.521121116553648,26/151
0.17218543046357615,1.5228321671888523,26/151
0.17218543046357615,1.5237955815521256,26/151
0.17218543046357615,1.5243613082796912,26/151
0.17218543046357615,1.5245556574323251,26/151
0.17218543046357615,1.5279735095458584,26/151
0.17218543046357615,1.5298119152908256,26/151
0.17218543046357615,1.5309200823214593,26/151
0.17218543046357615,1.5309549587948221,26/151
0.17218543046357615,1.5310678867462646,26/151
0.17218543046357615,1.5374556542238567,26/151
0.17218543046357615,1.5389449817057992,26/151
0.17218543046357615,1.5392570693370158,26/151
0.17218543046357615,1.5392677432888267,26/151
0.17218543046357615,1.5392704396030976,26/151
0.17218543046357615,1.5458537083085493,26/151
0.17880794701986755,0.22654207371576834,27/151
0.17880794701986755,0.24737895342793476,27/151
0.17880794701986755,0.2473841588722771,27/151
0.17880794701986755,0.2473868608725102,27/151
0.17880794701986755,0.2473877511890561,27/151
0.17880794701986755,0.24743326946830535,27/151
0.17880794701986755,0.24743493588573817,27/151
0.17880794701986755,0.247437298866659,27/151
0.17880794701986755,0.2474414509375177,27/151
0.17880794701986755,0.2474530133798719,27/151
0.17880794701986755,0.24750351418304214,27/151
0.17880794701986755,0.2477328292547758,27/151
0.17880794701986755,0.24784699895619275,27/151
0.17880794701986755,0.24786589742851672,27/151
0.17880794701986755,0.24787647565530022,27/151
0.17880794701986755,0.2478825717059667,27/151
0.17880794701986755,0.24789146935009002,27/151
0.17880794701986755,0.24793372964098453,27/151
0.17880794701986755,0.24793530566375216,27/151
0.17880794701986755,0.24795029025415272,27/151
0.17880794701986755,0.24797064220676204,27/151
0.17880794701986755,0.24798635136211944,27/151
0.17880794701986755,0.24805511353632434,27/151
0.17880794701986755,0.2480591408558393,27/151
0.17880794701986755,0.24806193373345878,27/151
0.17880794701986755,0.2480630219657452,27/151
0.17880794701986755,0.2759088501631346,27/151
0.17880794701986755,0.7543181715860747,27/151
0.17880794701986755,0.7613197998370149,27/151
0.17880794701986755,0.7613313347331868,27/151
0.17880794701986755,0.7613609346543666,27/151
0.17880794701986755,0.76140298287021,27/151
0.17880794701986755,0.7621178027606786,27/151
0.17880794701986755,0.7623112679121488,27/151
0.17880794701986755,0.7625325675117979,27/151
0.17880794701986755,0.7626886315617782,27/151
0.17880794701986755,0.7627069140393813,27/151
0.17880794701986755,0.7631906193888158,27/151
0.17880794701986755,0.7632626953354364,27/151
0.17880794701986755,0.7633296561599312,27/151
0.17880794701986755,0.7634381633560028,27/151
0.17880794701986755,0.7636462143833532,27/151
0.17880794701986755,0.7654429668309555,27/151
0.17880794701986755,0.7676838063306308,27/151
0.17880794701986755,0.7681706154123803,27/151
0.17880794701986755,0.7683040046478861,27/151
0.17880794701986755,0.7683474174715129,27/151
0.17880794701986755,0.7683725017396823,27/151
0.17880794701986755,0.7683927298921719,27/151
0.17880794701986755,0.768907393039319,27/151
0.17880794701986755,0.768916436585417,27/151
0.17880794701986755,0.7689471280004792,27/151
0.17880794701986755,0.7690075257613186,27/151
0.17880794701986755,0.8191091917136795,27/151
0.17880794701986755,0.9420750511183683,27/151
0.17880794701986755,1.0968131389774036,27/151
0.17880794701986755,1.0970412470035507,27/151
0.17880794701986755,1.0971635962245074,27/151
0.17880794701986755,1.0971927680246174,27/151
0.17880794701986755,1.0994296441931888,27/151
0.17880794701986755,1.099508768866524,27/151
0.17880794701986755,1.0996291665198803,27/151
0.17880794701986755,1.0998358559989492,27/151
0.17880794701986755,1.1004019919092023,27/151
0.17880794701986755,1.1027639321801355,27/151
0.17880794701986755,1.1098968107920646,27/151
0.17880794701986755,1.1162409603058023,27/151
0.17880794701986755,1.117278608781294,27/151
0.17880794701986755,1.1177984399820198,27/151
0.17880794701986755,1.1181983536645896,27/151
0.17880794701986755,1.118576945161804,27/151
0.17880794701986755,1.1208926684426206,27/151
0.17880794701986755,1.1209668163600548,27/151
0.17880794701986755,1.1218713877476654,27/151
0.17880794701986755,1.1230501885246071,27/151
0.17880794701986755,1.1243658298817563,27/151
0.17880794701986755,1.1274804623616852,27/151
0.17880794701986755,1.1277348150403734,27/151
0.17880794701986755,1.1279065333230518,27/151
0.17880794701986755,1.127973430077336,27/151
0.17880794701986755,1.1484061006486297,27/151
0.17880794701986755,1.2772993718966463,27/151
0.17880794701986755,1.2949976490079174,27/151
0.17880794701986755,1.2950574886221597,27/151
0.17880794701986755,1.295231004833542,27/151
0.17880794701986755,1.2954368702289645,27/151
0.17880794701986755,1.3009586551945245,27/151
0.17880794701986755,1.3020312842902282,27/151
0.17880794701986755,1.3030040071395494,27/151
0.17880794701986755,1.3037949233531683,27/151
0.17880794701986755,1.3038643022317704,27/151
0.17880794701986755,1.305942827931069,27/151
0.17880794701986755,1.306946827764546,27/151
0.17880794701986755,1.3072203866146486,27/151
0.17880794701986755,1.3077538730024405,27/151
0.17880794701986755,1.3085159226709775,27/151
0.17880794701986755,1.309446045815767,27/151
0.17880794701986755,1.3774233999479832,27/151
0.17880794701986755,1.3819056101160816,27/151
0.17880794701986755,1.3826758078459145,27/151
0.17880794701986755,1.3830320318777878,27/151
0.17880794701986755,1.3832585314033292,27/151
0.17880794701986755,1.383391962395124,27/151
0.17880794701986755,1.386848596259061,27/151
0.17880794701986755,1.386902640957395,27/151
0.17880794701986755,1.3872563880080908,27/151
0.17880794701986755,1.3878167620780604,27/151
0.17880794701986755,1.402736340610835,27/151
0.17880794701986755,1.4516032619005055,27/151
0.17880794701986755,1.4520129561007933,27/151
0.17880794701986755,1.4523648799194906,27/151
0.17880794701986755,1.452526208090756,27/151
0.17880794701986755,1.4558338458336053,27/151
0.17880794701986755,1.463317751186458,27/151
0.17880794701986755,1.4640085861193899,27/151
0.17880794701986755,1.4643923002422612,27/151
0.17880794701986755,1.4658238812433162,27/151
0.17880794701986755,1.4680502901798933,27/151
0.17880794701986755,1.4749288063608008,27/151
0.17880794701986755,1.4782345818489244,27/151
0.17880794701986755,1.4817376261947175,27/151
0.17880794701986755,1.4848642932927882,27/151
0.17880794701986755,1.4866227915095085,27/151
0.17880794701986755,1.4875582423491056,27/151
0.17880794701986755,1.4877761266477256,27/151
0.17880794701986755,1.4914389153832492,27/151
0.17880794701986755,1.492609001306869,27/151
0.17880794701986755,1.4940770979856766,27/151
0.17880794701986755,1.494501780468541,27/151
0.17880794701986755,1.4984879261184165,27/151
0.17880794701986755,1.5021468310239974,27/151
0.17880794701986755,1.5038160016321132,27/151
0.17880794701986755,1.5044676066326632,27/151
0.17880794701986755,1.5046613459826292,27/151
0.17880794701986755,1.5059401291833796,27/151
0.17880794701986755,1.5276371795933155,27/151
0.17880794701986755,1.5278188540479845,27/151
0.17880794701986755,1.5278919693413957,27/151
0.17880794701986755,1.528112909012663,27/151
0.17880794701986755,1.5296573014084043,27/151
0.17880794701986755,1.5336372891419625,27/151
0.17880794701986755,1.5350249188606324,27/151
0.17880794701986755,1.5354070773719426,27/151
0.17880794701986755,1.5356601115122035,27/151
0.17880794701986755,1.535683568779637,27/151
0.17880794701986755,1.5370030378430264,27/151
0.17880794701986755,1.5370424696898304,27/151
0.17880794701986755,1.537137905544438,27/151
0.17880794701986755,1.5372987252815218,27/151
0.17880794701986755,1.5375919676861096,27/151
0.17880794701986755,1.6239852498906917,27/151
0.18543046357615894,0.2296970187094065,28/151
0.18543046357615894,0.25680378825212485,28/151
0.18543046357615894,0.2568053169007457,28/151
0.18543046357615894,0.2568062087775136,28/151
0.18543046357615894,0.256815720930988,28/151
0.18543046357615894,0.2568187519878014,28/151
0.18543046357615894,0.25695052066137086,28/151
0.18543046357615894,0.25695181595290556,28/151
0.18543046357615894,0.25698331578573685,28/151
0.18543046357615894,0.25698851445033893,28/151
0.18543046357615894,0.2570028018252933,28/151
0.18543046357615894,0.25702994122530165,28/151
0.18543046357615894,0.2570385416885194,28/151
0.18543046357615894,0.25708740279046,28/151
0.18543046357615894,0.2570993762352122,28/151
0.18543046357615894,0.2571020963768851,28/151
0.18543046357615894,0.25714680229516473,28/151
0.18543046357615894,0.25736324579091685,28/151
0.18543046357615894,0.2576663061851082,28/151
0.18543046357615894,0.2576663956757558,28/151
0.18543046357615894,0.25767253019107683,28/151
0.18543046357615894,0.2576787526581179,28/151
0.18543046357615894,0.2577073141944488,28/151
0.18543046357615894,0.25773618093845085,28/151
0.18543046357615894,0.2577370583524298,28/151
0.18543046357615894,0.25774178328528585,28/151
0.18543046357615894,0.25774661866003334,28/151
0.18543046357615894,0.2577569447996187,28/151
0.18543046357615894,0.7731954524830005,28/151
0.18543046357615894,0.7819195341383689,28/151
0.18543046357615894,0.7819513706567861,28/151
0.18543046357615894,0.7820148583739819,28/151
0.18543046357615894,0.7820505718084245,28/151
0.18543046357615894,0.782058224159393,28/151
0.18543046357615894,0.7824486126902562,28/151
0.18543046357615894,0.7826468781985948,28/151
0.18543046357615894,0.7826651996775594,28/151
0.18543046357615894,0.7827258064215351,28/151
0.18543046357615894,0.7827308329172894,28/151
0.18543046357615894,0.787718006295158,28/151
0.18543046357615894,0.7885794395308755,28/151
0.18543046357615894,0.7887240810872946,28/151
0.18543046357615894,0.7888581618257637,28/151
0.18543046357615894,0.7888749782335293,28/151
0.18543046357615894,0.7895155967479297,28/151
0.18543046357615894,0.7896391713310978,28/151
0.18543046357615894,0.7898137148818698,28/151
0.18543046357615894,0.7899616328033111,28/151
0.18543046357615894,0.789974274280113,28/151
0.18543046357615894,0.7903303205622987,28/151
0.18543046357615894,0.790446833706133,28/151
0.18543046357615894,0.7917659278908179,28/151
0.18543046357615894,0.7917984012688101,28/151
0.18543046357615894,0.7918949864295848,28/151
0.18543046357615894,0.7919175814524396,28/151
0.18543046357615894,0.7919256834243437,28/151
0.18543046357615894,1.1186952523322606,28/151
0.18543046357615894,1.1191722126579415,28/151
0.18543046357615894,1.1192620437549865,28/151
0.18543046357615894,1.1193633527146412,28/151
0.18543046357615894,1.1196830010648857,28/151
0.18543046357615894,1.1199382745834536,28/151
0.18543046357615894,1.1245408681251385,28/151
0.18543046357615894,1.1252398852520578,28/151
0.18543046357615894,1.1258747039441659,28/151
0.18543046357615894,1.1266411342449296,28/151
0.18543046357615894,1.1267258755541223,28/151
0.18543046357615894,1.12780709039978,28/151
0.18543046357615894,1.1295263512097329,28/151
0.18543046357615894,1.1301954186216314,28/151
0.18543046357615894,1.1307434881456142,28/151
0.18543046357615894,1.1309958719573912,28/151
0.18543046357615894,1.1328552073550302,28/151
0.18543046357615894,1.1513560891194252,28/151
0.18543046357615894,1.151508301077027,28/151
0.18543046357615894,1.1518495317908748,28/151
0.18543046357615894,1.1519022176920104,28/151
0.18543046357615894,1.1525323204549014,28/151
0.18543046357615894,1.1556412168575563,28/151
0.18543046357615894,1.1556536044834536,28/151
0.18543046357615894,1.1558316479719792,28/151
0.18543046357615894,1.156205196578385,28/151
0.18543046357615894,1.1563878612750083,28/151
0.18543046357615894,1.159970045092609,28/151
0.18543046357615894,1.3078652784723193,28/151
0.18543046357615894,1.30825422602834,28/151
0.18543046357615894,1.308398869131051,28/151
0.18543046357615894,1.3085630373510633,28/151
0.18543046357615894,1.3086715594857277,28/151
0.18543046357615894,1.3090902182963737,28/151
0.18543046357615894,1.3102234673090851,28/151
0.18543046357615894,1.3106194987959552,28/151
0.18543046357615894,1.3107164550735748,28/151
0.18543046357615894,1.3109348294690208,28/151
0.18543046357615894,1.3109640516938852,28/151
0.18543046357615894,1.3825782096267945,28/151
0.18543046357615894,1.3830394818151845,28/151
0.18543046357615894,1.3834879687606592,28/151
0.18543046357615894,1.3837771208483591,28/151
0.18543046357615894,1.3849683826779804,28/151
0.18543046357615894,1.3884595081275475,28/151
0.18543046357615894,1.3889422093565154,28/151
0.18543046357615894,1.389754126461527,28/151
0.18543046357615894,1.3904942764007757,28/151
0.18543046357615894,1.3917883251213232,28/151
0.18543046357615894,1.3927330520911978,28/151
0.18543046357615894,1.4064329098721424,28/151
0.18543046357615894,1.4073134364473874,28/151
0.18543046357615894,1.4074632481900191,28/151
0.18543046357615894,1.4080637770500395,28/151
0.18543046357615894,1.4081793872643895,28/151
0.18543046357615894,1.4084966804798509,28/151
0.18543046357615894,1.4701004213649402,28/151
0.18543046357615894,1.4702305382661256,28/151
0.18543046357615894,1.4704938720132252,28/151
0.18543046357615894,1.4714365150754063,28/151
0.18543046357615894,1.4720286107204954,28/151
0.18543046357615894,1.4761956548493143,28/151
0.18543046357615894,1.4803751293246947,28/151
0.18543046357615894,1.4823904213542511,28/151
0.18543046357615894,1.4833886711472053,28/151
0.18543046357615894,1.4850776855838388,28/151
0.18543046357615894,1.4861623603195189,28/151
0.18543046357615894,1.4886128884630812,28/151
0.18543046357615894,1.4911586732395998,28/151
0.18543046357615894,1.4917574665760753,28/151
0.18543046357615894,1.4938226371478789,28/151
0.18543046357615894,1.4944896637964706,28/151
0.18543046357615894,1.502279851556872,28/151
0.18543046357615894,1.5068214545602856,28/151
0.18543046357615894,1.5075583162000288,28/151
0.18543046357615894,1.5081018922256901,28/151
0.18543046357615894,1.5081132306402394,28/151
0.18543046357615894,1.5123544401035007,28/151
0.18543046357615894,1.5181826839332555,28/151
0.18543046357615894,1.5182894239955618,28/151
0.18543046357615894,1.5183522535339902,28/151
0.18543046357615894,1.518799957793312,28/151
0.18543046357615894,1.5189544863998876,28/151
0.18543046357615894,1.5208272139645387,28/151
0.18543046357615894,1.538108907547484,28/151
0.18543046357615894,1.538202349908598,28/151
0.18543046357615894,1.5384134625671881,28/151
0.18543046357615894,1.5384329422334764,28/151
0.18543046357615894,1.5385284589571144,28/151
0.18543046357615894,1.5392623579297635,28/151
0.18543046357615894,1.5393387568797032,28/151
0.18543046357615894,1.5395832164660121,28/151
0.18543046357615894,1.5396837583356102,28/151
0.18543046357615894,1.5396958360231427,28/151
0.18543046357615894,1.5502746841399808,28/151
0.19205298013245034,0.23191326465099063,29/151
0.19205298013245034,0.26608375983326127,29/151
0.19205298013245034,0.2661020059862359,29/151
0.19205298013245034,0.26611511804154414,29/151
0.19205298013245034,0.266119237000244,29/151
0.19205298013245034,0.2661729846375149,29/151
0.19205298013245034,0.2661861521819677,29/151
0.19205298013245034,0.26620250467450446,29/151
0.19205298013245034,0.26620771299863033,29/151
0.19205298013245034,0.26625396255576805,29/151
0.19205298013245034,0.26633098618225554,29/151
0.19205298013245034,0.2663919691013807,29/151
0.19205298013245034,0.266446179380538,29/151
0.19205298013245034,0.2664741025517059,29/151
0.19205298013245034,0.26648996207946807,29/151
0.19205298013245034,0.26649589527445144,29/151
0.19205298013245034,0.2666532935450588,29/151
0.19205298013245034,0.2668610937810414,29/151
0.19205298013245034,0.26686196855127337,29/151
0.19205298013245034,0.26686454137155247,29/151
0.19205298013245034,0.2668738301437925,29/151
0.19205298013245034,0.2668861706348042,29/151
0.19205298013245034,0.2669577759008595,29/151
0.19205298013245034,0.26752122371421033,29/151
0.19205298013245034,0.26752226795265616,29/151
0.19205298013245034,0.26752351629855115,29/151
0.19205298013245034,0.26752431913987446,29/151
0.19205298013245034,0.26752457047765726,29/151
0.19205298013245034,0.29882920137370067,29/151
0.19205298013245034,0.7927206280817837,29/151
0.19205298013245034,0.8002895204342314,29/151
0.19205298013245034,0.8002916671970411,29/151
0.19205298013245034,0.8002988377120899,29/151
0.19205298013245034,0.8003113128646544,29/151
0.19205298013245034,0.8003236238225184,29/151
0.19205298013245034,0.8061533880028914,29/151
0.19205298013245034,0.8064041845794,29/151
0.19205298013245034,0.8065097523637755,29/151
0.19205298013245034,0.806605068834503,29/151
0.19205298013245034,0.8066285358819992,29/151
0.19205298013245034,0.806643175720156,29/151
0.19205298013245034,0.8089617035886761,29/151
0.19205298013245034,0.8102889954517285,29/151
0.19205298013245034,0.8103469468080989,29/151
0.19205298013245034,0.8104972737104547,29/151
0.19205298013245034,0.8108131842904642,29/151
0.19205298013245034,0.8112970737618727,29/151
0.19205298013245034,0.8120433864154892,29/151
0.19205298013245034,0.8127278738761725,29/151
0.19205298013245034,0.8132160592505246,29/151
0.19205298013245034,0.8132566581934096,29/151
0.19205298013245034,0.813415324532578,29/151
0.19205298013245034,0.8135552814327462,29/151
0.19205298013245034,0.8141198523689787,29/151
0.19205298013245034,0.8141595011303526,29/151
0.19205298013245034,0.8142905573865303,29/151
0.19205298013245034,0.8144828938110199,29/151
0.19205298013245034,0.8640040953861361,29/151
0.19205298013245034,0.9887993272140185,29/151
0.19205298013245034,1.1399210588904278,29/151
0.19205298013245034,1.1405096866290776,29/151
0.19205298013245034,1.1409785799954018,29/151
0.19205298013245034,1.141065474059183,29/151
0.19205298013245034,1.1427513907771623,29/151
0.19205298013245034,1.1431859409455958,29/151
0.19205298013245034,1.143802446557229,29/151
0.19205298013245034,1.1439703103865808,29/151
0.19205298013245034,1.1454666727297196,29/151
0.19205298013245034,1.148713877767171,29/151
0.19205298013245034,1.1498098072667766,29/151
0.19205298013245034,1.152080403431286,29/151
0.19205298013245034,1.1530055663904861,29/151
0.19205298013245034,1.1535937292451814,29/151
0.19205298013245034,1.1538293891375417,29/151
0.19205298013245034,1.1568177854973387,29/151
0.19205298013245034,1.165711172361395,29/151
0.19205298013245034,1.1657621255958563,29/151
0.19205298013245034,1.1658983340404716,29/151
0.19205298013245034,1.1663142620064118,29/151
0.19205298013245034,1.1669141033768564,29/151
0.19205298013245034,1.1694876418129423,29/151
0.19205298013245034,1.1900642443007419,29/151
0.19205298013245034,1.19013531377569,29/151
0.19205298013245034,1.1902274761324456,29/151
0.19205298013245034,1.1902852641765052,29/151
0.19205298013245034,1.1903031829970887,29/151
0.19205298013245034,1.207444574565792,29/151
0.19205298013245034,1.3032953967883825,29/151
0.19205298013245034,1.31511643227605,29/151
0.19205298013245034,1.315121505638511,29/151
0.19205298013245034,1.315136044401918,29/151
0.19205298013245034,1.3151537065925227,29/151
0.19205298013245034,1.31517797115748,29/151
0.19205298013245034,1.3719429755912738,29/151
0.19205298013245034,1.3721364498871336,29/151
0.19205298013245034,1.3723213225063393,29/151
0.19205298013245034,1.3724743992518789,29/151
0.19205298013245034,1.3725261516690552,29/151
0.19205298013245034,1.3760763831785163,29/151
0.19205298013245034,1.3943333149366204,29/151
0.19205298013245034,1.3990119447382563,29/151
0.19205298013245034,1.3992526134618315,29/151
0.19205298013245034,1.3998346189842346,29/151
0.19205298013245034,1.4006672084668477,29/151
0.19205298013245034,1.4024046207841936,29/151
0.19205298013245034,1.410695217375073,29/151
0.19205298013245034,1.4145355865873506,29/151
0.19205298013245034,1.4168481981013448,29/151
0.19205298013245034,1.417466851808175,29/151
0.19205298013245034,1.4183907098015485,29/151
0.19205298013245034,1.419024359578312,29/151
0.19205298013245034,1.42380313409286,29/151
0.19205298013245034,1.4240743379823018,29/151
0.19205298013245034,1.4249805182516477,29/151
0.19205298013245034,1.4262301412298306,29/151
0.19205298013245034,1.4445190617790298,29/151
0.19205298013245034,1.4846061944270594,29/151
0.19205298013245034,1.4854765438881052,29/151
0.19205298013245034,1.4863895160040004,29/151
0.19205298013245034,1.4872131835266944,29/151
0.19205298013245034,1.4885829537662885,29/151
0.19205298013245034,1.4899767123918195,29/151
0.19205298013245034,1.4903554617060437,29/151
0.19205298013245034,1.4922011762493,29/151
0.19205298013245034,1.4933673279839228,29/151
0.19205298013245034,1.4952144812382153,29/151
0.19205298013245034,1.496726050405134,29/151
0.19205298013245034,1.4982967176226798,29/151
0.19205298013245034,1.5071904914626115,29/151
0.19205298013245034,1.5079731763472832,29/151
0.19205298013245034,1.5089289422838723,29/151
0.19205298013245034,1.5095172123918934,29/151
0.19205298013245034,1.5101442609415276,29/151
0.19205298013245034,1.517070818464905,29/151
0.19205298013245034,1.5171964626632044,29/151
0.19205298013245034,1.51744106076765,29/151
0.19205298013245034,1.517985947440469,29/151
0.19205298013245034,1.51911362209338,29/151
0.19205298013245034,1.5263310452295213,29/151
0.19205298013245034,1.5300720728232582,29/151
0.19205298013245034,1.5302673890935674,29/151
0.19205298013245034,1.5303910175205393,29/151
0.19205298013245034,1.530512562678787,29/151
0.19205298013245034,1.5305495623054284,29/151
0.19205298013245034,1.5322132546614933,29/151
0.19205298013245034,1.5443888162905957,29/151
0.19205298013245034,1.5443940814187493,29/151
0.19205298013245034,1.544397047990616,29/151
0.19205298013245034,1.5444081485559842,29/151
0.19205298013245034,1.544427049003229,29/151
0.19205298013245034,1.6182333924955035,29/151
0.1986754966887417,0.24400555853642095,30/151
0.1986754966887417,0.2751823525922777,30/151
0.1986754966887417,0.275229015316337,30/151
0.1986754966887417,0.2752358349947923,30/151
0.1986754966887417,0.2752449779217495,30/151
0.1986754966887417,0.27532721684401545,30/151
0.1986754966887417,0.27535189809494826,30/151
0.1986754966887417,0.27537144272666503,30/151
0.1986754966887417,0.2753891221388516,30/151
0.1986754966887417,0.27544149581855787,30/151
0.1986754966887417,0.27547278296924804,30/151
0.1986754966887417,0.2754970016948409,30/151
0.1986754966887417,0.275562839463855,30/151
0.1986754966887417,0.2756012234184646,30/151
0.1986754966887417,0.275679068337983,30/151
0.1986754966887417,0.27571544950875987,30/151
0.1986754966887417,0.27581897252113824,30/151
0.1986754966887417,0.2758602462057464,30/151
0.1986754966887417,0.275987070400632,30/151
0.1986754966887417,0.276030524039414,30/151
