Alpha,Energy
0.006622516556291391,-0.5750354715258922
0.006622516556291391,-0.5659231742919765
0.006622516556291391,-0.5607006666853434
0.006622516556291391,-0.554917351899121
0.006622516556291391,-0.5487287188507753
0.006622516556291391,-0.547420922651867
0.006622516556291391,-0.542217704729992
0.006622516556291391,-0.5354393867718004
0.006622516556291391,-0.530851790795377
0.006622516556291391,-0.5284340890286338
0.006622516556291391,-0.521233249102965
0.006622516556291391,-0.5138624878148712
0.006622516556291391,-0.5087971172302483
0.006622516556291391,-0.5063433905828076
0.006622516556291391,-0.4986946185978822
0.006622516556291391,-0.4919606863604489
0.006622516556291391,-0.49093264055152247
0.006622516556291391,-0.4830722354540076
0.006622516556291391,-0.4751268503449583
0.006622516556291391,-0.4715462102599441
0.006622516556291391,-0.4671088622805281
0.006622516556291391,-0.4590297750749913
0.006622516556291391,-0.45494248083368094
0.006622516556291391,-0.45090037034086883
0.006622516556291391,-0.4427308257749307
0.006622516556291391,-0.43580041098699307
0.006622516556291391,-0.43453080951269596
0.006622516556291391,-0.4263095567160132
0.006622516556291391,-0.41965799948042654
0.006622516556291391,-0.418075932801225
0.006622516556291391,-0.4098384865290581
0.006622516556291391,-0.40169875793451265
0.006622516556291391,-0.40160549536294066
0.006622516556291391,-0.393385004937112
0.006622516556291391,-0.38617016623223344
0.006622516556291391,-0.3851848640822454
0.006622516556291391,-0.37701275658529027
0.006622516556291391,-0.36938475083969446
0.006622516556291391,-0.36887623068005587
0.006622516556291391,-0.360782727157593
0.006622516556291391,-0.35459393036133224
0.006622516556291391,-0.3527396069398613
0.006622516556291391,-0.3447541789746911
0.006622516556291391,-0.339007685944482
0.006622516556291391,-0.33683372938950357
0.006622516556291391,-0.3289855529997895
0.006622516556291391,-0.3250681836638035
0.006622516556291391,-0.3212169885328221
0.006622516556291391,-0.31353545934350985
0.006622516556291391,-0.3107261522921987
0.006622516556291391,-0.3059485220466651
0.006622516556291391,-0.29846392650419623
0.006622516556291391,-0.29775153694327117
0.006622516556291391,-0.2910896922285802
0.006622516556291391,-0.28471580661935075
0.006622516556291391,-0.2838342089425993
0.006622516556291391,-0.2767063736490653
0.006622516556291391,-0.2728307148890248
0.006622516556291391,-0.2697157848577332
0.006622516556291391,-0.2628730322129882
0.006622516556291391,-0.2611891108644202
0.006622516556291391,-0.2561901443235456
0.006622516556291391,-0.25055314261402395
0.006622516556291391,-0.24968119600436284
0.006622516556291391,-0.24336500258551916
0.006622516556291391,-0.24046047941289375
0.006622516556291391,-0.23726402999146862
0.006622516556291391,-0.23159820263351757
0.006622516556291391,-0.2311792859856814
0.006622516556291391,-0.22597452538924906
0.006622516556291391,-0.22315128035790888
0.006622516556291391,-0.22082809193311115
0.006622516556291391,-0.21682826419881093
0.006622516556291391,-0.2149984234486642
0.006622516556291391,-0.2118267759605593
0.006622516556291391,-0.20800034394638056
0.006622516556291391,-0.2065576034616565
0.006622516556291391,-0.20109675751023026
0.006622516556291391,-0.2005917018618702
0.006622516556291391,-0.19549459042621464
0.006622516556291391,-0.1932356642632853
0.006622516556291391,-0.19002543384783246
0.006622516556291391,-0.18685296555402078
0.006622516556291391,-0.18456997778449646
0.006622516556291391,-0.18254546562174498
0.006622516556291391,-0.17882076529312377
0.006622516556291391,-0.1774392684330012
0.006622516556291391,-0.17381094959297014
0.006622516556291391,-0.17090486748280165
0.006622516556291391,-0.16859687659978595
0.006622516556291391,-0.16375598706292357
0.006622516556291391,-0.1628192220732288
0.006622516556291391,-0.15656036842888946
0.006622516556291391,-0.15588411662273827
0.006622516556291391,-0.15006277866893405
0.006622516556291391,-0.14735381442097328
0.006622516556291391,-0.14321074325072208
0.006622516556291391,-0.13823719385594993
0.006622516556291391,-0.1362796527975123
0.006622516556291391,-0.1290346111189372
0.006622516556291391,-0.12857024000576617
0.006622516556291391,-0.12175805601664363
0.006622516556291391,-0.118368923251416
0.006622516556291391,-0.11424508606521333
0.006622516556291391,-0.10763922257021084
0.006622516556291391,-0.10661053670209114
0.006622516556291391,-0.09897043110387706
0.006622516556291391,-0.09638109990523532
0.006622516556291391,-0.09080826597010755
0.006622516556291391,-0.08459031398075281
0.006622516556291391,-0.08330912159151552
0.006622516556291391,-0.07405094836331912
0.006622516556291391,-0.07225940298264433
0.006622516556291391,-0.0673883061761541
0.006622516556291391,-0.05937824828755827
0.006622516556291391,-0.04593440564699795
0.006622516556291391,-0.031913293839566946
0.006622516556291391,-0.028509546903169414
0.006622516556291391,-0.017298288466752874
0.006622516556291391,-0.0020707473742212663
0.006622516556291391,0.013790017372032856
0.006622516556291391,0.030306812835205005
0.006622516556291391,0.04750468012692374
0.006622516556291391,0.06541105022451112
0.006622516556291391,0.08405594246264689
0.006622516556291391,0.10347220968075294
0.006622516556291391,0.12369583624426331
0.006622516556291391,0.14476629765851617
0.006622516556291391,0.1667269934923514
0.006622516556291391,0.18962576910220516
0.006622516556291391,0.21351554655972335
0.006622516556291391,0.23845509174260804
0.006622516556291391,0.2645099534834427
0.006622516556291391,0.29175362307956665
0.006622516556291391,0.32026898002316884
0.006622516556291391,0.35015011513847216
0.006622516556291391,0.3815046596267011
0.006622516556291391,0.41445680477766356
0.006622516556291391,0.44915128415025374
